fip,perc_coverage,address_median,address_std
13143.csv.xz,94.95619524405507,1.0,0.01623710395202371
01089.csv.xz,94.96819058319794,1.0,0.014416900370683501
05149.csv.xz,94.9974079834111,1.0,0.4468527294707903
13169.csv.xz,95.05551700208188,1.0,0.0135110464183741
05001.csv.xz,95.06233194817892,1.0,0.7619470195647695
19137.csv.xz,95.06944444444444,1.0,0.09846726078472362
01003.csv.xz,95.07380991872616,1.0,0.02210190272498919
08019.csv.xz,95.11728931364031,1.0,0.04873689038898807
05017.csv.xz,95.12612893179696,1.0,1.8171704487796334
19143.csv.xz,95.14310494362532,1.0,0.22915333265290785
13213.csv.xz,95.17434162130351,1.0,0.0
48253.csv.xz,95.17543859649122,1.0,0.5496670938613507
30047.csv.xz,95.21003405957723,1.0,0.19138772258773384
13313.csv.xz,95.25965524765438,1.0,0.010702075352057586
55125.csv.xz,95.27953914376891,1.0,0.009327278767729721
56039.csv.xz,95.28422468886647,1.0,2.881461037615361
39067.csv.xz,95.29987481506771,1.0,1.1872793654897673
05011.csv.xz,95.30460624071321,1.0,0.3957478674917599
05075.csv.xz,95.30556142947769,1.0,0.4928702735728438
48009.csv.xz,95.31714135942687,1.0,0.36106770457140797
55007.csv.xz,95.33845080251221,1.0,0.008555763167364673
13227.csv.xz,95.35045914215972,1.0,0.03981175186656821
49041.csv.xz,95.38029606942318,1.0,0.7994624240254964
37147.csv.xz,95.40471470539063,1.0,0.3834444368543694
05079.csv.xz,95.41561712846348,1.0,0.32692173271414
01113.csv.xz,95.4220970594014,1.0,0.020293676022867184
05095.csv.xz,95.43871288770941,1.0,0.8330178541378814
37075.csv.xz,95.44789465127621,1.0,0.06528576166760125
51131.csv.xz,95.48256802721087,1.0,0.0
48353.csv.xz,95.49371820164053,1.0,2.483566692325456
05019.csv.xz,95.52323232323232,1.0,1.1518320798399866
19175.csv.xz,95.54021004172061,1.0,0.11771588745918785
48341.csv.xz,95.56733828207847,1.0,0.9940548305918386
13051.csv.xz,95.57898343092064,1.0,0.018932676890375744
48385.csv.xz,95.58291093410573,1.0,0.8298860930326154
29009.csv.xz,95.5962628595423,1.0,0.5781058359559053
05049.csv.xz,95.62773266708308,1.0,0.7248797829621944
05053.csv.xz,95.63318777292577,1.0,0.4032959297658267
49003.csv.xz,95.63364392261731,1.0,1.53327459805144
48179.csv.xz,95.64341085271317,1.0,0.05251453147996572
19035.csv.xz,95.6472855766142,1.0,0.05184639466644326
49045.csv.xz,95.65852995172366,1.0,1.32045915459645
19001.csv.xz,95.68126520681265,1.0,0.09556865580232461
20041.csv.xz,95.68516317762136,1.0,0.31448829053460703
48399.csv.xz,95.70257280180944,1.0,0.9800010764938026
48281.csv.xz,95.71549176867876,1.0,0.11079016064275621
37173.csv.xz,95.72348438828818,1.0,0.08279016352338282
19053.csv.xz,95.72810951144677,1.0,0.027199762927630853
05113.csv.xz,95.73343848580441,1.0,0.3574265330412124
48415.csv.xz,95.73464682456509,1.0,0.8464517233779075
20205.csv.xz,95.75882961430472,1.0,0.9072922057804168
55103.csv.xz,95.75991815391612,1.0,0.04219991577914715
19041.csv.xz,95.77730596838877,1.0,0.0
13157.csv.xz,95.78307247532649,1.0,0.01020222276874424
48411.csv.xz,95.7912457912458,1.0,0.33280014716875955
55083.csv.xz,95.80543521071287,1.0,0.01433737781284957
48035.csv.xz,95.8172032858087,1.0,0.0819309561990669
55063.csv.xz,95.8196208556586,1.0,0.10066396253032106
47137.csv.xz,95.83488285608033,1.0,0.2146035944545918
55065.csv.xz,95.83783135420416,1.0,0.031644525797629774
13123.csv.xz,95.84580498866214,1.0,0.02175352594233887
05077.csv.xz,95.85004359197907,1.0,0.942344640980411
55081.csv.xz,95.8572371427121,1.0,0.020584672621574537
13085.csv.xz,95.8587672052663,1.0,0.0316069632357235
48007.csv.xz,95.86644049638426,1.0,0.5889384689651113
05105.csv.xz,95.87213692423862,1.0,0.5520302770793122
19025.csv.xz,95.87271581600504,1.0,0.0314011213809159
48465.csv.xz,95.8901864372055,1.0,1.8589466906387075
55017.csv.xz,95.89624939113493,1.0,0.017213622981754675
38059.csv.xz,95.89661774090618,1.0,0.9518180411264078
50009.csv.xz,95.89700996677742,1.0,0.05428840984676773
48031.csv.xz,95.92349574200753,1.0,0.2767231670820076
13035.csv.xz,95.93977330400948,1.0,0.023002183163050523
19073.csv.xz,95.94267955801105,1.0,0.04450193114510641
40151.csv.xz,95.95944309927361,1.0,0.6818974309909366
01031.csv.xz,95.96918028108725,1.0,0.035550592814851394
20111.csv.xz,95.970925496585,1.0,2.6917087217685602
19129.csv.xz,95.98405433338255,1.0,0.012403473458920844
08051.csv.xz,95.99045961451685,1.0,1.257867012566777
55087.csv.xz,95.99525832263163,1.0,0.09515863456926851
55037.csv.xz,96.01026598226785,1.0,0.015590780467500807
05043.csv.xz,96.02267447263266,1.0,1.4013018492747624
46099.csv.xz,96.05446264785881,1.0,0.9708162942151963
40035.csv.xz,96.06856046985497,1.0,0.8007717995533279
37101.csv.xz,96.07108398590886,1.0,0.2023870787444482
48077.csv.xz,96.10101905183872,1.0,0.4341712908427747
19135.csv.xz,96.10559330893884,1.0,0.0
19149.csv.xz,96.12230344089856,1.0,0.13113820327682563
30023.csv.xz,96.13880742913001,1.0,1.4295729564124595
05065.csv.xz,96.1709965102753,1.0,0.14370412242758945
48145.csv.xz,96.1781827385472,1.0,0.08592383848802719
49007.csv.xz,96.18109873930247,1.0,1.4886886176250282
38089.csv.xz,96.18186232851767,1.0,1.1389582233193383
55035.csv.xz,96.20577281191807,1.0,0.12072715342879091
51135.csv.xz,96.22792937399679,1.0,0.051394935759104136
13111.csv.xz,96.23641426390012,1.0,0.023665736023102384
01081.csv.xz,96.2481196354305,1.0,0.025965859879642766
51183.csv.xz,96.25492772667543,1.0,0.0
05025.csv.xz,96.28184059161875,1.0,0.6539537833234071
13295.csv.xz,96.29226361031519,1.0,0.03085882007040603
19109.csv.xz,96.31156203762417,1.0,0.17814645579750263
48495.csv.xz,96.31705364291433,1.0,0.10000604215586423
20061.csv.xz,96.31804833973345,1.0,4.390348537978533
47161.csv.xz,96.32064590542099,1.0,1.263081502932449
13215.csv.xz,96.32435018338383,1.0,0.006433429517397754
55049.csv.xz,96.33301991623216,1.0,0.04106137840756421
55085.csv.xz,96.3504350051177,1.0,0.01629682785190629
05107.csv.xz,96.350616857907,1.0,1.0177423873103104
35041.csv.xz,96.35457388584831,1.0,1.0967585106140263
19097.csv.xz,96.37471287326476,1.0,0.5552328617646939
48083.csv.xz,96.37797380379578,1.0,0.6085867724443149
13189.csv.xz,96.37801831806829,1.0,0.012000384018432982
39163.csv.xz,96.39082237690127,1.0,2.74178737439037
19171.csv.xz,96.39420418095344,1.0,0.05869722499763086
20149.csv.xz,96.39874739039665,1.0,1.0413448554019364
38101.csv.xz,96.406353808057,1.0,3.05870585685425
48293.csv.xz,96.42894325871941,1.0,0.15084221026761435
24019.csv.xz,96.43273716951789,1.0,0.7843233414795195
18147.csv.xz,96.4344222800424,1.0,0.6545770393467624
20133.csv.xz,96.45119021620441,1.0,1.566700295601538
05069.csv.xz,96.45328719723183,1.0,0.3870980774712817
47181.csv.xz,96.46277753591642,1.0,0.22965429138745974
51091.csv.xz,96.46569646569647,1.0,0.37572741962785183
46121.csv.xz,96.49814471243042,1.0,0.5378509193674104
19141.csv.xz,96.50099971436732,1.0,0.1767125144175997
37103.csv.xz,96.51108699023105,1.0,0.04391268370335899
05103.csv.xz,96.51625497409717,1.0,0.46397017120289485
48233.csv.xz,96.52191531032621,1.0,0.5657530631873104
19145.csv.xz,96.53105471240913,1.0,0.02570362429289209
13291.csv.xz,96.53390944955852,1.0,0.022058344403439543
47115.csv.xz,96.53427776372375,1.0,0.23396279745370244
05071.csv.xz,96.53694380187781,1.0,0.2946547955043914
48089.csv.xz,96.54831534722794,1.0,0.22984751013425325
20001.csv.xz,96.58284977433914,1.0,0.2984451932529959
35043.csv.xz,96.58666315002857,1.0,1.231551643465892
36045.csv.xz,96.5873965945434,1.0,1.578269683997718
21069.csv.xz,96.59264282081709,1.0,0.026499947000159008
19037.csv.xz,96.59677419354838,1.0,0.12932596368772908
53017.csv.xz,96.59944642151048,1.0,3.4420169633696025
37137.csv.xz,96.59979278515588,1.0,0.604134152673193
55097.csv.xz,96.60632695057724,1.0,0.043744230992260213
01001.csv.xz,96.60720742437026,1.0,0.02955269574484489
04003.csv.xz,96.60841301992558,1.0,0.9206424609353029
37195.csv.xz,96.61464223780442,1.0,2.3100428945636526
36049.csv.xz,96.61711662476773,1.0,0.2746211245836901
40105.csv.xz,96.62090813093981,1.0,0.21779664115365072
05123.csv.xz,96.63081416055275,1.0,1.8663011919501387
47085.csv.xz,96.64140544264554,1.0,0.04720121564738236
05093.csv.xz,96.66879948812284,1.0,1.4815254917746432
48161.csv.xz,96.68626402993051,1.0,0.09235461582975216
18171.csv.xz,96.68789808917198,1.0,0.41894419214530065
35055.csv.xz,96.69848680645295,1.0,1.9201966178704215
19087.csv.xz,96.7125382262997,1.0,0.02603385951418008
20051.csv.xz,96.71666921781723,1.0,0.6935875090905013
20099.csv.xz,96.71898480547671,1.0,1.0936936369931234
19021.csv.xz,96.7194711238618,1.0,0.6003200208337013
13185.csv.xz,96.72426653406265,1.0,0.011337132468904018
39111.csv.xz,96.73287107768246,1.0,0.42750746535722317
51021.csv.xz,96.73295454545455,1.0,0.022126816863459298
19029.csv.xz,96.73724863497137,1.0,0.17284041229106403
48175.csv.xz,96.76817899316346,1.0,0.0
56005.csv.xz,96.76861151863973,1.0,2.6313458326050227
49021.csv.xz,96.80858404637041,1.0,2.4909348373926834
05037.csv.xz,96.82555780933063,1.0,1.1369563766072461
05021.csv.xz,96.82654537936737,1.0,0.20658046235998817
19083.csv.xz,96.83242884040315,1.0,0.0998069874104914
48257.csv.xz,96.85841746888941,1.0,4.063552348810436
20107.csv.xz,96.86231486560615,1.0,0.8463100088685303
19101.csv.xz,96.86554852900743,1.0,0.10671231926713666
05003.csv.xz,96.86800894854586,1.0,0.8234867310771486
05135.csv.xz,96.89522653721683,1.0,0.2876106857350534
08045.csv.xz,96.90234511725586,1.0,1.9467377074906254
13255.csv.xz,96.9109977649149,1.0,0.028774309944250762
30029.csv.xz,96.91425766020735,1.0,1.8183340847383673
51071.csv.xz,96.91460627467276,1.0,0.44120612854718555
47075.csv.xz,96.91660029582432,1.0,0.04468781208120023
13187.csv.xz,96.91722972972973,1.0,0.0233392698644754
48217.csv.xz,96.93570451436389,1.0,0.0352431803996419
19077.csv.xz,96.93892147046202,1.0,0.07288841890870267
19187.csv.xz,96.94402420574887,1.0,0.03706107587765196
37055.csv.xz,96.96728955821906,1.0,0.10282028740571561
05141.csv.xz,96.96878570998977,1.0,2.4083641997026746
21063.csv.xz,97.00854700854701,1.0,0.016595367551840073
29095.csv.xz,97.01040837821554,1.0,1.5679263702581023
39115.csv.xz,97.02256338683415,1.0,0.9067319477763747
51001.csv.xz,97.03268453911127,1.0,0.006152128166209485
05057.csv.xz,97.0424758114321,1.0,1.142277763963521
51005.csv.xz,97.05882352941177,1.0,1.331360278273663
13139.csv.xz,97.06604371238518,1.0,0.024736259651428984
19099.csv.xz,97.06671331933752,1.0,1.6873504306229463
30063.csv.xz,97.06701355718612,1.0,0.13207617978675695
13103.csv.xz,97.08840037418149,1.0,0.010974773256296179
13077.csv.xz,97.0920054464112,1.0,0.019165157987462336
05089.csv.xz,97.09990078607952,1.0,0.5686862744906839
05035.csv.xz,97.11264741764946,1.0,2.533328183655681
19017.csv.xz,97.11768648855693,1.0,0.14514596719411968
13297.csv.xz,97.13135810926529,1.0,0.01327885408878504
05059.csv.xz,97.1386647101981,1.0,0.6264193372546222
21077.csv.xz,97.14410289949859,1.0,2.7237852180663626
29151.csv.xz,97.15538847117796,1.0,0.7309833970836203
08075.csv.xz,97.166968053044,1.0,1.57894005314271
05055.csv.xz,97.16891731817104,1.0,0.22353148734934475
36099.csv.xz,97.17055437746137,1.0,2.2914588945579464
51033.csv.xz,97.17081738912239,1.0,0.013917105903148019
23009.csv.xz,97.17349715733032,1.0,0.12327092440380114
20005.csv.xz,97.17566319123664,1.0,1.058724903139333
48237.csv.xz,97.17654874605547,1.0,0.6506311510398337
48503.csv.xz,97.18387631143015,1.0,0.947419441568622
51163.csv.xz,97.1844446078071,1.0,1.4237609573354109
20103.csv.xz,97.19489728527235,1.0,1.9474576192421507
19069.csv.xz,97.19766222089015,1.0,0.7159841494349264
48147.csv.xz,97.21372944909143,1.0,0.007703483571087948
21175.csv.xz,97.21963342652998,1.0,0.0
20021.csv.xz,97.23020257826887,1.0,0.6733373935991498
48245.csv.xz,97.23583496686268,1.0,0.9894159170163838
47121.csv.xz,97.2377358490566,1.0,0.3079809058579817
20121.csv.xz,97.24289580514208,1.0,1.905338551852406
18149.csv.xz,97.24315220281889,1.0,0.5762252608109643
48249.csv.xz,97.25,1.0,0.32272322638631806
08083.csv.xz,97.2560975609756,1.0,3.433003999449625
48357.csv.xz,97.26591760299625,1.0,0.8932807407491089
47013.csv.xz,97.26633833213437,1.0,0.3346244428280113
08037.csv.xz,97.2669898968011,1.0,7.14690297965188
13219.csv.xz,97.27362204724409,1.0,0.03336365891778775
20059.csv.xz,97.27984502381145,1.0,0.5546143498867149
19023.csv.xz,97.29201926832444,1.0,0.020037437115538924
19067.csv.xz,97.2927847346452,1.0,0.01107222159120813
47139.csv.xz,97.29350065555347,1.0,0.16810310505341125
18007.csv.xz,97.31955150665732,1.0,0.11700891320692725
48387.csv.xz,97.32192465829537,1.0,0.6681038843474781
36057.csv.xz,97.32704402515722,1.0,0.5965118442208711
19177.csv.xz,97.33275973327598,1.0,0.7178423035853669
21055.csv.xz,97.33549582947172,1.0,0.1600614774991943
48323.csv.xz,97.33912683633355,1.0,1.1922466976840702
18083.csv.xz,97.34685073339085,1.0,0.09269951440147722
18051.csv.xz,97.34836110203638,1.0,1.3787888554778274
48289.csv.xz,97.34909546838617,1.0,0.03413732109539167
36089.csv.xz,97.3496057492602,1.0,0.2039520336323571
48005.csv.xz,97.36108661139531,1.0,0.14032639237377875
51097.csv.xz,97.36299013987617,1.0,0.015348330863851043
13153.csv.xz,97.36370442634481,1.0,0.01277172376056979
20155.csv.xz,97.36758642562638,1.0,1.3245733777211517
05009.csv.xz,97.36827706954095,1.0,0.5465246152129407
20009.csv.xz,97.37100737100737,1.0,2.3024604578904104
37011.csv.xz,97.38874212558423,1.0,0.35668224531155973
18027.csv.xz,97.39176839436996,1.0,1.2011691018310817
51017.csv.xz,97.39583333333334,1.0,0.11919745900597657
51045.csv.xz,97.4010275007555,1.0,0.017617214086056335
04007.csv.xz,97.40503650407364,1.0,3.4646739872174135
13047.csv.xz,97.40570162653763,1.0,0.028947738430215437
55013.csv.xz,97.4113431360435,1.0,0.0
05139.csv.xz,97.41650913673598,1.0,0.5274812382236138
20035.csv.xz,97.41919922817172,1.0,1.9136796055557814
39053.csv.xz,97.42232306043991,1.0,2.2122418747911667
48321.csv.xz,97.43003783763533,1.0,3.25511995563928
30049.csv.xz,97.43217595176957,1.0,0.6181633225854573
19157.csv.xz,97.45380226517926,1.0,0.03370964892559997
51169.csv.xz,97.45573679074306,1.0,0.8932748519058882
51081.csv.xz,97.4586776859504,1.0,0.9550091129991138
39131.csv.xz,97.50390015600624,1.0,1.7220896191579964
18085.csv.xz,97.51122949963438,1.0,8.316483930517675
30031.csv.xz,97.51540229885057,1.0,2.194207801159914
19183.csv.xz,97.51809720785936,1.0,0.12365740340739667
48119.csv.xz,97.52631578947368,1.0,0.9133019819680428
50001.csv.xz,97.5269144830388,1.0,0.042693223165745225
51157.csv.xz,97.53758988886467,1.0,0.18685156547309129
47081.csv.xz,97.54759852699209,1.0,0.20123254788496112
19189.csv.xz,97.54865269461078,1.0,0.12946530894017225
36033.csv.xz,97.55141233896136,1.0,0.20775994465627068
23019.csv.xz,97.55836575875486,1.0,0.29576193827653957
50005.csv.xz,97.56264236902051,1.0,0.032419119850196375
51175.csv.xz,97.57928118393234,1.0,0.0
08097.csv.xz,97.58831181827279,1.0,1.302981348369065
05121.csv.xz,97.58909853249476,1.0,0.7682704255621162
19155.csv.xz,97.5918610314411,1.0,0.5214297320755596
30013.csv.xz,97.59337157425112,1.0,1.7315330565419078
18131.csv.xz,97.599486521181,1.0,0.30362305841916176
13045.csv.xz,97.60059612518629,1.0,0.02471434215704542
18153.csv.xz,97.60886639322803,1.0,0.5327132450877659
47175.csv.xz,97.62059268873026,1.0,0.0
18025.csv.xz,97.62554585152839,1.0,0.3144209489911289
19105.csv.xz,97.62918521385717,1.0,0.3268522517224082
08107.csv.xz,97.63256264709955,1.0,1.023101984864009
36043.csv.xz,97.64063684609553,1.0,0.17059485557567444
13021.csv.xz,97.64086245679486,1.0,0.019111261372366493
48199.csv.xz,97.6550828190971,1.0,1.8559523879477953
40047.csv.xz,97.65967981515101,1.0,2.828659983298787
55095.csv.xz,97.66343315056938,1.0,0.058412684942434796
47183.csv.xz,97.66677620768978,1.0,1.744295219444945
55071.csv.xz,97.67571761055082,1.0,0.012603818147659958
48395.csv.xz,97.67587378206846,1.0,1.220960354419209
48071.csv.xz,97.68274886127449,1.0,0.10037717460909008
48499.csv.xz,97.69991153505903,1.0,1.0057840195400831
19123.csv.xz,97.70642201834863,1.0,0.06924518076440396
48133.csv.xz,97.70892596294303,1.0,1.4057450594797238
19019.csv.xz,97.71020333394395,1.0,1.6207231400874054
48059.csv.xz,97.71655231560892,1.0,0.783047390631931
23007.csv.xz,97.72706187958067,1.0,0.29850937756550205
48241.csv.xz,97.73375282666404,1.0,0.5489065508222467
48067.csv.xz,97.73505248744866,1.0,1.2726880029966787
19191.csv.xz,97.73539928486294,1.0,0.20582911093723738
05027.csv.xz,97.74089442139234,1.0,0.33260827656182185
49051.csv.xz,97.74485442355478,1.0,1.4862540819981787
55141.csv.xz,97.7487424855846,1.0,0.16258085250771823
18103.csv.xz,97.75189599133262,1.0,0.18823035839728655
37181.csv.xz,97.75209751464303,1.0,0.19432414681783539
47051.csv.xz,97.7619923830716,1.0,0.8515535514576384
13067.csv.xz,97.76948135134145,1.0,0.015955341984704694
37013.csv.xz,97.77224040464148,1.0,0.5361814936644979
48361.csv.xz,97.7724019756073,1.0,1.2967434119964252
19039.csv.xz,97.78499140729426,1.0,0.12118841081112872
48481.csv.xz,97.79756527724007,1.0,0.6075356628564181
47027.csv.xz,97.80693870213913,1.0,0.06504212220859075
18047.csv.xz,97.80743565300286,1.0,0.7054780398760883
48343.csv.xz,97.80934678704195,1.0,0.7159449428997255
37031.csv.xz,97.8138616811292,1.0,2.1270009151273217
35009.csv.xz,97.83307317968965,1.0,1.1857488453491556
50019.csv.xz,97.83533049864708,1.0,0.12011240325518559
18173.csv.xz,97.83938814531548,1.0,0.24091658014016087
39059.csv.xz,97.84115758619085,1.0,0.923495308828576
51105.csv.xz,97.86198137171888,1.0,0.9267073727557101
48429.csv.xz,97.8624115610417,1.0,0.5711997671679054
05015.csv.xz,97.86474852741279,1.0,1.1748312537775825
47005.csv.xz,97.8653828685621,1.0,0.8748098791909517
55005.csv.xz,97.86584054042426,1.0,0.1224316212660049
37007.csv.xz,97.86627638268371,1.0,0.09644733777904224
20113.csv.xz,97.87220958120658,1.0,1.1634594747440687
25011.csv.xz,97.87343925631133,1.0,0.8206309741209274
37187.csv.xz,97.87425921154342,1.0,0.4090725329400402
55089.csv.xz,97.87801993579997,1.0,0.014392338149523658
19121.csv.xz,97.88690827529217,1.0,0.494562624300205
51133.csv.xz,97.88796229151559,1.0,0.0
19181.csv.xz,97.89228216511951,1.0,1.0781687882790463
20015.csv.xz,97.89461801145825,1.0,2.695227546895424
35061.csv.xz,97.90172864209883,1.0,1.1298777588532012
20055.csv.xz,97.90244714499751,1.0,6.600721453308321
19065.csv.xz,97.90557010020764,1.0,0.05518421620714376
04015.csv.xz,97.90781343692156,1.0,2.6123180180329135
48401.csv.xz,97.90877464244299,1.0,0.2388930510379724
08091.csv.xz,97.91089856531589,1.0,0.7632152106709295
18165.csv.xz,97.91505791505791,1.0,0.5370909378056681
19117.csv.xz,97.91708391748448,1.0,0.7368458236596811
48139.csv.xz,97.92246386600027,1.0,2.9963980241601527
51125.csv.xz,97.92256846081209,1.0,0.029609642640079013
39009.csv.xz,97.93483249196879,1.0,2.9225754978817853
48303.csv.xz,97.93898660418368,1.0,3.257288133720066
51037.csv.xz,97.93929267613478,1.0,0.07732879449421073
29213.csv.xz,97.95384525954776,1.0,3.6744732720255904
51119.csv.xz,97.95743639921723,1.0,0.05589135967077274
20079.csv.xz,97.96412457356664,1.0,2.745792964474438
13059.csv.xz,97.96460176991151,1.0,0.023648167708571387
34041.csv.xz,97.96976359145563,1.0,0.16633939835994369
51181.csv.xz,97.975,1.0,0.42523403653000735
23017.csv.xz,97.98507250901042,1.0,0.3841331270733133
48337.csv.xz,97.99217538938511,1.0,0.5185909449165328
13121.csv.xz,97.99478148069296,1.0,0.018535631877104906
51167.csv.xz,97.99912734525962,1.0,0.19912960144740469
47127.csv.xz,98.0,1.0,0.8292489787173878
37117.csv.xz,98.00416800256492,1.0,0.2159458278713444
08049.csv.xz,98.00600233989522,1.0,2.668519944919693
51101.csv.xz,98.00718340864326,1.0,0.03438965207637333
39079.csv.xz,98.01785714285714,1.0,1.2711706794446946
05091.csv.xz,98.02683852741238,1.0,5.33805044065693
51159.csv.xz,98.02913453299057,1.0,0.0
05137.csv.xz,98.03260869565219,1.0,0.3895517956775173
37123.csv.xz,98.04023586541797,1.0,0.1252502234789163
20161.csv.xz,98.04273604897574,1.0,5.165526118750978
19127.csv.xz,98.04503403735382,1.0,0.2904486298083765
34033.csv.xz,98.05084376226398,1.0,0.1120947679978237
42063.csv.xz,98.05159618329603,1.0,0.45687868246007757
39167.csv.xz,98.05272055600777,1.0,1.1278099077030437
13217.csv.xz,98.05448678168052,1.0,0.026385643996260574
27059.csv.xz,98.05476326297776,1.0,0.5713449600062702
47145.csv.xz,98.05613502749858,1.0,0.2845596488911094
47055.csv.xz,98.06088296233332,1.0,1.1381163435975648
47053.csv.xz,98.06738962044926,1.0,0.8853897164345228
19095.csv.xz,98.07167900272692,1.0,1.7054971402702879
13245.csv.xz,98.07431732317356,1.0,0.013371530324575049
48001.csv.xz,98.07746001356149,1.0,0.33523245359659415
48255.csv.xz,98.09188138065143,1.0,0.12259906387432958
48159.csv.xz,98.09203142536475,1.0,0.6413084142099896
48141.csv.xz,98.09425231368729,1.0,0.9735022958303254
37155.csv.xz,98.09923313888706,1.0,1.1657802220731535
19193.csv.xz,98.10545872344586,1.0,1.5832857812709067
37165.csv.xz,98.10712847362062,1.0,0.38178608777180933
19031.csv.xz,98.1118522319138,1.0,0.7400587520790347
56021.csv.xz,98.11861752575047,1.0,2.4410679097072516
48093.csv.xz,98.1289184952978,1.0,1.3894776302507057
05145.csv.xz,98.13954947606199,1.0,0.5323223709302008
19179.csv.xz,98.14250913520097,1.0,0.3722687839117071
01101.csv.xz,98.14479270898126,1.0,0.018559168118350306
51051.csv.xz,98.14540791161093,1.0,0.18476939786273663
51113.csv.xz,98.14589254296928,1.0,0.2576334839092106
48373.csv.xz,98.14607440587284,1.0,0.3015613420646278
39125.csv.xz,98.1610337972167,1.0,1.265768748237592
51057.csv.xz,98.16591422121897,1.0,0.0
48037.csv.xz,98.16639878182895,1.0,3.5061766619616863
13013.csv.xz,98.17899867080196,1.0,0.019001141393685257
05033.csv.xz,98.18283088491262,1.0,1.262840035075666
05115.csv.xz,98.18569553805774,1.0,2.0236680908937226
19015.csv.xz,98.18952234206472,1.0,1.453574839050915
47109.csv.xz,98.19092516205068,1.0,0.04900897786996771
08085.csv.xz,98.19103345970002,1.0,3.766490836391463
19075.csv.xz,98.19219790675547,1.0,1.2076075033445377
08047.csv.xz,98.19912528942629,1.0,0.14870054341549502
18069.csv.xz,98.20155201342283,1.0,1.325129286572416
39137.csv.xz,98.20915032679738,1.0,0.9259185677939001
36009.csv.xz,98.21321931060841,1.0,0.31095440048795087
39105.csv.xz,98.2159423392564,1.0,2.326888096801254
51185.csv.xz,98.22002907873288,1.0,0.04641514024109251
47017.csv.xz,98.22379170400042,1.0,0.02316515684928501
48055.csv.xz,98.22525267179265,1.0,0.7379478698534874
51023.csv.xz,98.23008849557522,1.0,0.5642315975460253
19125.csv.xz,98.23149003563417,1.0,1.7366525502827095
19027.csv.xz,98.2361145294938,1.0,1.558979712170512
19167.csv.xz,98.23998806771571,1.0,0.3038570311531185
37193.csv.xz,98.24071784364291,1.0,0.1404265923157417
55131.csv.xz,98.24578313253012,1.0,0.03868020402326137
37099.csv.xz,98.2487096916494,1.0,0.47946317326226334
55001.csv.xz,98.24973018628877,1.0,0.044252100117615545
50027.csv.xz,98.25493171471928,1.0,0.2577309561050266
04027.csv.xz,98.26055335010152,1.0,11.89398226047418
51077.csv.xz,98.26361483820048,1.0,0.7065322255884917
37037.csv.xz,98.26791076791078,1.0,0.953469525998155
47159.csv.xz,98.26891372046163,1.0,0.06258011375910577
47033.csv.xz,98.27221876942201,1.0,0.08935536537070767
18071.csv.xz,98.27287573613106,1.0,1.415363139945846
37083.csv.xz,98.27432171909531,1.0,0.31839753768776363
49029.csv.xz,98.27435561380516,1.0,0.43704514688724905
08007.csv.xz,98.27983040581466,1.0,1.7324480905544497
51197.csv.xz,98.28547449193692,1.0,1.3791626341464465
36097.csv.xz,98.28813406613209,1.0,2.1326570894790815
40097.csv.xz,98.3012781248724,1.0,0.6600132700778085
19013.csv.xz,98.30295034780522,1.0,0.07776921882191676
39081.csv.xz,98.30444061157073,1.0,1.0580012971514223
48449.csv.xz,98.30816554809843,1.0,1.393316694671136
37039.csv.xz,98.31316293631139,1.0,0.37879947801242575
48203.csv.xz,98.31435217351901,1.0,0.444687397138244
37047.csv.xz,98.3145106091718,1.0,0.6614570917751245
05087.csv.xz,98.31641285956006,1.0,0.2787601223558226
48053.csv.xz,98.31655178985484,1.0,0.8974116170997536
05085.csv.xz,98.31734549457461,1.0,0.205068079111009
04023.csv.xz,98.3178089809537,1.0,3.0441600329859297
51083.csv.xz,98.32193607837432,1.0,1.5842963929106633
47069.csv.xz,98.32252691689965,1.0,0.9598991690974452
12059.csv.xz,98.32445437360371,1.0,1.7173253514934388
55109.csv.xz,98.32570035091894,1.0,0.05070565928887323
22109.csv.xz,98.32984775582433,1.0,3.0894626652539943
47087.csv.xz,98.33133093044988,1.0,0.030829215674239106
35013.csv.xz,98.3339876102297,1.0,4.25736232209793
37145.csv.xz,98.33443054641211,1.0,0.16302320829440262
19139.csv.xz,98.3408273381295,1.0,2.0452269028291616
48015.csv.xz,98.34133566128328,1.0,0.05905584483581614
02090.csv.xz,98.3414007478608,1.0,1.169610321443241
47099.csv.xz,98.34165737283615,1.0,1.0814530182788162
39027.csv.xz,98.3419742313023,1.0,1.683204828182196
39069.csv.xz,98.34258124954961,1.0,2.416829328451926
37133.csv.xz,98.34585439147658,1.0,0.3038950795238714
51115.csv.xz,98.34851057261923,1.0,0.22166016608541667
51043.csv.xz,98.349879259458,1.0,0.2606572370953998
39127.csv.xz,98.3520105471325,1.0,1.1991157863273563
05005.csv.xz,98.35293216378749,1.0,0.05955434241966884
36095.csv.xz,98.35296684118674,1.0,0.254036414252084
47045.csv.xz,98.35436094349973,1.0,1.8048824853422167
51103.csv.xz,98.3568592853992,1.0,0.6904675742947605
34001.csv.xz,98.35925183440706,1.0,0.22356363383372044
37049.csv.xz,98.36015207957296,1.0,1.5240109744230022
37017.csv.xz,98.36156366825126,1.0,1.0563624439591264
39157.csv.xz,98.36958929599929,1.0,1.1515172762172825
05031.csv.xz,98.37657138281688,1.0,2.5086478687986715
